,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy,adv_context
0,93800296,False,Data Analyst junior,,False,False,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}","{'from': 150000, 'to': None, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Алматы', 'street': 'улица Карасай Батыра', 'building': '152', 'lat': 43.248222, 'lng': 76.906577, 'description': None, 'raw': 'Алматы, улица Карасай Батыра, 152', 'metro': None, 'metro_stations': [], 'id': '6873780'}",,,2024-02-26T14:16:17+0300,2024-02-26T14:16:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93800296,,,https://api.hh.ru/vacancies/93800296?host=hh.ru,https://hh.ru/vacancy/93800296,[],"{'id': '4643466', 'name': 'BP Contact', 'url': 'https://api.hh.ru/employers/4643466', 'alternate_url': 'https://hh.ru/employer/4643466', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/821455.png', '240': 'https://hhcdn.ru/employer-logo/3726708.png', '90': 'https://hhcdn.ru/employer-logo/3726707.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4643466', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Умеешь работать с системами визуализации <highlighttext>данных</highlighttext>: powerbi, datalens, tableau и т.д.. Есть опыт работы с различными СУБД: PostgreSQL, MySQL. ', 'responsibility': 'Обработке <highlighttext>данных</highlighttext>. Разработке и выполнению SQL-запросов. Подготовке дашбордов, графиков, необходимых отчетов и таблиц <highlighttext>данных</highlighttext>. Формированию регулярной отчетности для заказчиков. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
1,94009209,False,Junior Data Engineer,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 150000, 'to': None, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-02-29T09:38:40+0300,2024-02-29T09:38:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=94009209,,,https://api.hh.ru/vacancies/94009209?host=hh.ru,https://hh.ru/vacancy/94009209,[],"{'id': '24761', 'name': 'ForteBank', 'url': 'https://api.hh.ru/employers/24761', 'alternate_url': 'https://hh.ru/employer/24761', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2389553.png', '90': 'https://hhcdn.ru/employer-logo/2389552.png', 'original': 'https://hhcdn.ru/employer-logo-original/486925.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=24761', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'знание SQL (проверяется тестированием). -аналитическое мышление. -умение работы в команде.', 'responsibility': 'сопровождение DataLake. -разработка ETL. -разработка и автоматизация форм отчетности, витрин <highlighttext>данных</highlighttext>.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}",,False,
2,93626461,False,Начинающий специалист в AI,,False,False,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-02-21T17:36:08+0300,2024-02-21T17:36:08+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93626461,,,https://api.hh.ru/vacancies/93626461?host=hh.ru,https://hh.ru/vacancy/93626461,[],"{'id': '9255076', 'name': 'ДМ рокет', 'url': 'https://api.hh.ru/employers/9255076', 'alternate_url': 'https://hh.ru/employer/9255076', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9255076', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Навыки: Знание основных принципов работы ИИ, <highlighttext>машинного</highlighttext> <highlighttext>обучения</highlighttext> и глубокого <highlighttext>обучения</highlighttext>. Опыт работы с готовыми решениями ИИ. Умение работать с...', 'responsibility': 'Внедрение готовых решений ИИ: Вы будете настраивать решения ИИ в соответствии с потребностями компании. Вы будете обучать пользователей работе с...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
3,93768181,False,Дата-аналитик (Data analyst),,False,False,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-02-26T09:34:01+0300,2024-02-26T09:34:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93768181,,,https://api.hh.ru/vacancies/93768181?host=hh.ru,https://hh.ru/vacancy/93768181,[],"{'id': '1245405', 'name': 'Bereke Bank', 'url': 'https://api.hh.ru/employers/1245405', 'alternate_url': 'https://hh.ru/employer/1245405', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1200088.png', '90': 'https://hhcdn.ru/employer-logo/6420801.png', '240': 'https://hhcdn.ru/employer-logo/6420802.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1245405', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Аналитическое мышление, знание финансовых показателей, опыт работы в БВУ. Знание BI систем на уровне подготовки <highlighttext>данных</highlighttext> и построения простых визуализаций. ', 'responsibility': 'Разработка новых, оптимизация и поддержка текущих витрин <highlighttext>данных</highlighttext> для управленческой отчетности. Поддержка в обеспечении данными бизнес пользователей. Разработка и поддержка...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
4,94119939,False,Аналитик данных (Data Analyst),,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-03-01T17:29:45+0300,2024-03-01T17:29:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=94119939,True,,https://api.hh.ru/vacancies/94119939?host=hh.ru,https://hh.ru/vacancy/94119939,[],"{'id': '744656', 'name': 'МЕЧТА, ТМ (Мечта Маркет, ТОО)', 'url': 'https://api.hh.ru/employers/744656', 'alternate_url': 'https://hh.ru/employer/744656', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2842087.png', '240': 'https://hhcdn.ru/employer-logo/2842088.png', 'original': 'https://hhcdn.ru/employer-logo-original/600208.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=744656', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Хорошо ориентироваться в математической статистике. Понимание алгоритмов и базового <highlighttext>ML</highlighttext>. Умение декомпозировать задачу на составные. Управление ожиданиями клиентов. ', 'responsibility': '...визуализация <highlighttext>данных</highlighttext>. Формирование выгрузок с помощью SQL-запросов и Python. Взаимодействие с подразделениями компании по вопросам качества <highlighttext>данных</highlighttext>. Анализ <highlighttext>данных</highlighttext>...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
5,93930469,False,Software Engineer (Data),,False,True,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}","{'from': 625000, 'to': 835000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-02-28T12:32:30+0300,2024-02-28T12:32:30+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93930469,,,https://api.hh.ru/vacancies/93930469?host=hh.ru,https://hh.ru/vacancy/93930469,[],"{'id': '125648', 'name': 'Казахтелеком', 'url': 'https://api.hh.ru/employers/125648', 'alternate_url': 'https://hh.ru/employer/125648', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/337054.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/204866.jpg', '240': 'https://hhcdn.ru/employer-logo/409911.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=125648', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Понимание Big <highlighttext>Data</highlighttext> технологий: Hadoop, Spark и т.д. Знание основ <highlighttext>машинного</highlighttext> <highlighttext>обучения</highlighttext>: понимание основных алгоритмов и методов обработки <highlighttext>данных</highlighttext>. ', 'responsibility': '...обработки <highlighttext>данных</highlighttext>, интеграция с различными источниками <highlighttext>данных</highlighttext>. Анализ <highlighttext>данных</highlighttext>: Работа с большими объемами <highlighttext>данных</highlighttext>, предварительная обработка, очистка и анализ <highlighttext>данных</highlighttext>. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
6,93209034,False,Аналитик данных / системный администратор,,False,False,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Алматы', 'street': 'улица Жазылбека', 'building': '12', 'lat': 43.202619, 'lng': 76.864419, 'description': None, 'raw': 'Алматы, улица Жазылбека, 12', 'metro': None, 'metro_stations': [], 'id': '5848736'}",,,2024-02-14T12:32:36+0300,2024-02-14T12:32:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93209034,,,https://api.hh.ru/vacancies/93209034?host=hh.ru,https://hh.ru/vacancy/93209034,[],"{'id': '5451048', 'name': 'Bioland Group', 'url': 'https://api.hh.ru/employers/5451048', 'alternate_url': 'https://hh.ru/employer/5451048', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5451048', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание SQL, PYTHON. Знание СРМ системы Битрикс. Инструменты Microsoft.', 'responsibility': 'Управление админ веб сайтом.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True,"[{'id': '66', 'name': 'Менеджер по закупкам'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
7,93943077,False,Senior Data Analyst,,False,True,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}","{'from': None, 'to': 1500000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-02-28T14:06:22+0300,2024-02-28T14:06:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93943077,,,https://api.hh.ru/vacancies/93943077?host=hh.ru,https://hh.ru/vacancy/93943077,[],"{'id': '737295', 'name': 'Prime Source', 'url': 'https://api.hh.ru/employers/737295', 'alternate_url': 'https://hh.ru/employer/737295', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5487009.png', '90': 'https://hhcdn.ru/employer-logo/5487008.png', 'original': 'https://hhcdn.ru/employer-logo-original/966973.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=737295', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...<highlighttext>данных</highlighttext>, особенно Python и R. Будет плюсом знание библиотек анализа <highlighttext>данных</highlighttext> и <highlighttext>машинного</highlighttext> <highlighttext>обучения</highlighttext> (например, Pandas, NumPy, SciPy, scikit-<highlighttext>learn</highlighttext>...', 'responsibility': 'Опыт работы в сборе, формализации и согласовании требований с заказчиками к витринам <highlighttext>данных</highlighttext>.'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],True,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
8,94000565,False,Менеджер Департамента стратегического развития (data analyst),,False,False,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-02-29T06:56:00+0300,2024-02-29T06:56:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=94000565,,,https://api.hh.ru/vacancies/94000565?host=hh.ru,https://hh.ru/vacancy/94000565,[],"{'id': '125648', 'name': 'Казахтелеком', 'url': 'https://api.hh.ru/employers/125648', 'alternate_url': 'https://hh.ru/employer/125648', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/337054.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/204866.jpg', '240': 'https://hhcdn.ru/employer-logo/409911.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=125648', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...программирования для обработки <highlighttext>данных</highlighttext> (например, Python, R), использование SQL для запросов к базам <highlighttext>данных</highlighttext>, знание Big <highlighttext>Data</highlighttext>, коммуникационные умения, а...', 'responsibility': 'Основные обязанности <highlighttext>Data</highlighttext> <highlighttext>Analyst</highlighttext> включают организационно-методическое сопровождение разработки и актуализации ежемесячного дашборда для Председателя Правления, участие в формировании ПНД...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False,
9,93695399,False,Начинающий специалист по социальным сетям (Instagram с использованием AI),,False,False,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}","{'from': 50000, 'to': 100000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-02-23T07:30:34+0300,2024-02-23T07:30:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=93695399,,,https://api.hh.ru/vacancies/93695399?host=hh.ru,https://hh.ru/vacancy/93695399,[],"{'id': '4917038', 'name': 'HOT SOLUTIONS', 'url': 'https://api.hh.ru/employers/4917038', 'alternate_url': 'https://hh.ru/employer/4917038', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3804736.jpeg', '90': 'https://hhcdn.ru/employer-logo/3804735.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/840964.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4917038', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...к <highlighttext>искусственному</highlighttext> <highlighttext>интеллекту</highlighttext> и желание развиваться в этой области. Навыки работы с инструментами <highlighttext>аналитики</highlighttext> и оптимизации контента на базе <highlighttext>AI</highlighttext>. ', 'responsibility': 'Анализ <highlighttext>данных</highlighttext> о вовлеченности аудитории и эффективности кампаний с помощью <highlighttext>AI</highlighttext>-инструментов. Постоянное <highlighttext>обучение</highlighttext> и изучение новых <highlighttext>AI</highlighttext>-технологий для...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}",,False,
